0,0.574695664851694,
1,0.4775890600617128,
2,0.3954483783058412,
3,0.2772717890616274,
4,0.2613028562105663,
5,0.1940186298746239,
6,0.163724543445223,
7,0.14667913341556665,
8,0.137446791964463,
9,0.12792865777725124,
10,0.116887302701438,
11,0.11211291548953542,
12,0.11967183721390194,
13,0.12529218495950914,
14,0.10470083303315465,
15,0.119628614239732,
16,0.10650679379964811,
17,0.09425725503471942,
18,0.09991779108217884,
19,0.1060608669014844,
20,0.09638031577634387,
21,0.1003239719497205,
22,0.10024541769796774,
23,0.1483288499863913,
24,0.1660869406254214,
25,0.11714098504191177,
26,0.09848039492183581,
27,0.09921462634010413,
28,0.10004949489781924,
29,0.08811320570913656,
30,0.08951967653523742,
31,0.09176568721376029,
32,0.09844371839355255,
33,0.09007456020597675,
34,0.08543910360943766,
35,0.09427931397204779,
36,0.09783104816179912,
37,0.10660559332318242,
38,0.09352933676414645,
39,0.09580517655313761,
40,0.09707322338174584,
41,0.08362811292885673,
42,0.08173738817431171,
43,0.08660272133959653,
44,0.09770491864605253,
45,0.1255788093832193,
46,0.09392901242783183,
47,0.0843646838490391,
48,0.09560294372599638,
49,0.08268132124109658,
50,0.08250416222811835,
51,0.07923757143438222,
52,0.08447952555804604,
53,0.08524671349270914,
54,0.082723037834282,
55,0.0830747386134827,
56,0.07725088704882065,
57,0.08034427929179973,
58,0.09583580449228025,
59,0.09443729009926295,
60,0.08490612179509957,
61,0.07691326717525443,
62,0.07762537323035264,
63,0.08462864167940978,
64,0.08519302445407186,
65,0.08784884046165162,
66,0.12514806823546895,
67,0.0984086982624637,
68,0.09204729514119969,
69,0.0887612805430946,
70,0.08334419884353644,
